run_num,seed,epochs,batchsize,learnrate,reg1,reg2,num_in,node1,node2,weight_init,fun1,fun2,trloss,teloss,shloss,trainPE,testPE,showPE,trainCC,testCC,showCC,TT,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85
1,1,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.278065,0.310603,0.307191,0.885616,0.857967,0.8293659999999999,0.941867,0.9268149999999999,0.915209,114.930353,0.35113178406400003,7.4195468e-05,0.000245855229,0.387197207127,1.1870763472149999,0.068507041034,-0.000141018714,-0.000162822485,0.006017041498999999,0.205452809819,0.002398007868,-7.6694775e-05,-0.001135847254,0.000173176163,0.011648832908000001,0.001516440777,-0.000207346126,-8.4232884e-05,-5.2321528e-05,0.016829609635999998,-2.5825104000000002e-05,0.000133368332,0.023093441904000003,-0.000285807885,0.701499189649,0.00017745541099999999,-0.00020245898000000002,-0.000246333966,0.000318559549,0.000497513062,-0.000103851051,5.559722e-05,-0.000246719979,7.9939962e-05,0.100517718452,-0.00019437702499999998,0.000205198995,0.000262099594,0.045556126961000004,0.8926966020039999,0.039277933089,0.08689539596000001,-0.000373980893,0.09697126677000001,0.515773390021,0.025234881173,-0.00013931055700000002,7.4910738e-05,0.146294579683,0.789129989488,0.00191341932,0.0018082116100000005,1.1149055e-05,0.000280385887,0.761647880077,0.067375617368,-8.177775e-06,0.053560655947000005,0.039650889746,0.380755318063,0.010247795547,0.006427871535,0.011126209649000001,0.002346886171,0.396488147123,-0.000340759711,-0.000179618478,0.00017725654600000005,2.8316778e-05,0.241639869022,0.0017039980590000002,-0.001505208314,-0.0014127168559999999,0.012091588738,0.323542950116,0.003266846925,0.00850355457,0.0035061219809999996,0.00016573383,0.315571753042,0.0036757013700000007,-0.004574857415,0.049431757708,0.349983711328,1.172314924853
2,2,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.275321,0.31164400000000003,0.30548400000000003,0.887834,0.8569959999999999,0.8312370000000001,0.943054,0.926359,0.915654,54.187527,0.355835012027,0.000127927839,-0.00019619114,0.33511605858800003,1.077790600913,0.060075331479,7.2354541e-05,0.001971177207,0.020569107864,0.297489626067,0.000964709842,0.00013940461799999998,-0.000214223058,-0.00032606474900000003,-0.00012759150600000002,8.6317817e-05,7.7738795e-05,0.004911883201,0.000549479638,0.042532694848,3.6987758e-05,9.1026975e-05,0.017805373834,-0.000145587414,0.6182018177849999,-0.000325189194,2.3604733e-05,2.7659816e-05,-0.000261220731,0.000194125551,-6.870022e-05,-0.0016040238800000002,-0.000150722278,0.00016109122100000002,0.169216655727,0.003891086767,-0.001924101511,0.000309138402,0.045877788748000005,0.8429723807739999,0.037569634018,0.118099054147,-0.00030806211,0.09973859175,0.512521897044,0.022864165550000003,-0.0017128833110000002,0.000351364525,0.155810695449,0.7272575582780001,-7.2307730000000015e-06,-0.000184587642,0.008319931346,0.000139837591,0.672706944602,0.07299418490000001,4.5795838e-05,0.05451716935,0.052877084510000005,0.359947252486,0.036157630022,-0.00071214952,0.012646338137,0.006125481496,0.4110791172300001,0.000245185877,-0.000194952732,-0.000358605432,-0.000238165021,0.293489845204,0.001812483308,-0.001268428242,-0.00022437596,0.014164728522,0.29861891335900004,0.007197852409,0.009436510927,0.002313763266,6.8088859e-05,0.326540570174,0.009981482183,0.023433064285,0.038558531339,0.33872476433,1.037993175643
4,4,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.274337,0.30964400000000003,0.304213,0.8886629999999999,0.858823,0.8327110000000001,0.9435370000000001,0.927417,0.9162100000000001,47.64497100000001,0.348787690912,0.00020756932100000002,0.001025820366,0.34145068696599995,1.0865909372059999,0.071351691016,0.000140450444,0.0019481621840000002,0.01837711705,0.37863848252,0.001093814237,-0.00020044049100000002,0.001471519237,-0.00023046533899999998,-2.2133184e-05,-2.5800967999999998e-05,0.00032591170300000003,0.0017841350539999996,0.00033769096599999996,0.019533144585,-0.000124641548,-3.6977196e-05,0.024180144658,0.000124876899,0.638359776565,0.000608470205,0.000151153003,-7.0472129e-05,0.00020740420200000001,-0.00025240108199999997,-6.7691659e-05,0.00028004917,-0.00019939446199999998,0.002252599834,0.14000400664,-7.2049316e-05,-0.000217448151,0.000151033281,0.038798309863,0.8151959521430001,0.034950247966,0.115984033286,0.000156650206,0.08511853790200001,0.49933638743000003,0.006773827117,-5.9790171e-05,-5.6535463e-05,0.18503695806200002,0.6828013828820001,0.001226360251,-0.000202781934,0.017249054406,0.002602656571,0.660762267453,0.067149213515,4.4137281999999986e-05,0.057455389759999996,0.060629223049,0.39306341431,0.033234828114,0.000164420971,0.012134639309999999,0.001947199786,0.371996030211,0.002460564341,0.004866517081,0.00197892623,0.025188771996,0.329318798014,0.0008725177129999999,0.001819988752,0.004389878988,0.01266575096,0.281332762126,0.011565624101,0.015347141639,0.0015602030379999999,-0.00011664215899999999,0.344932800957,0.013142606172,0.0049378513679999994,0.035604997368,0.324355800237,1.012289685862
5,5,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.273489,0.311217,0.304931,0.889329,0.857384,0.832067,0.943927,0.926618,0.915866,47.560124,0.361937050309,3.6701926e-05,0.001563904302,0.357227930001,1.135083913803,0.07307316894999999,0.000323413067,0.001370839573,0.022120530929,0.394015041845,0.000908331578,9.630507e-05,0.00013882733999999995,0.00013561760399999998,-1.8660761e-05,-0.00012182943,-0.00014376779699999998,0.00033569502699999995,0.000627024642,0.026345460364,-0.00028499888900000004,-0.000393680613,0.034316159725,0.000287051039,0.6428749646459999,-2.8397429000000013e-05,0.000144709408,-0.000339418914,8.0664092e-05,-9.7408293e-05,0.000255116508,0.000125168336,5.4804707e-05,0.002346138417,0.098905186834,0.001986903982,0.000185776447,0.001897765486,0.053373772385,0.8139942629000001,0.030392575211,0.121155042256,1.5483741e-05,0.10578744007000004,0.516898721457,0.037244301006,4.4227471e-05,0.000189213458,0.16795659624,0.663433151586,0.000956892992,0.000227226303,0.013948359703,0.019314274096,0.662138913359,0.07191760066399999,0.000191785653,0.075417604231,0.062915359299,0.42705818585,0.036868817805,0.006128343164999999,0.014115917891,0.004140440434,0.400291108659,-0.002016394397,-0.003658110691,0.000344328058,0.017627498565,0.305381174598,0.002520198634,-0.001765480542,0.000314888162,0.004028996507,0.238068832883,0.009630456536,0.01860022766,0.0024440100090000003,0.004672977026,0.332231606756,0.015042563285,-0.00808807001,0.032065080055,0.358591224466,0.946652982916
6,6,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.274434,0.310342,0.30492199999999997,0.8885629999999999,0.8581770000000001,0.832159,0.9434899999999999,0.9270200000000001,0.916047,47.318095,0.35758884889700004,4.8654834e-05,0.001200986464,0.35057771844499996,1.11462273768,0.063723502015,-0.000111132754,0.0019897317480000003,0.024239145329,0.317511258381,0.000960992582,6.254712e-06,0.0013823233400000001,-0.00020805621599999998,3.9239381e-05,0.000116291664,-0.00027247821800000004,-0.000297869855,0.00031455951099999997,0.033687025602,0.00022610960299999998,-0.000116304388,0.014626838018,-0.0007450201609999999,0.629154392651,1.0244888000000001e-05,-6.3423852e-05,-0.0022680009280000002,-8.6438336e-05,-4.9055818e-05,8.073662400000001e-05,6.531815499999999e-05,0.000134769528,0.0018712850199999998,0.128932591528,0.00033159298999999997,0.001135432166,-0.000250082434,0.059041336179,0.824130415916,0.031630268389,0.143605878319,-0.000403917558,0.10461067115599999,0.494934776,0.035885120939,9.2131011e-05,3.3559557e-05,0.140831082527,0.675480169909,0.004501002476,0.000254487794,0.016438186621000002,0.01615201632,0.653674909047,0.083700898503,6.5878131e-05,0.06710172611700001,0.059991711958999994,0.427656833615,0.032076459215,0.011407888379,0.015875954293,0.010057997655,0.409512458103,-0.002306124463,0.001708145993,0.000235405605,0.013133515142,0.329170982753,-0.0011982179790000001,-0.0007858432140000001,0.001490748482,0.006190636792999999,0.310939340719,0.012104273535,0.026903685342,4.5034003000000004e-05,6.5114826e-05,0.345376242484,0.008721465535999999,0.001435865848,0.027490099094,0.352319751467,0.964081670557
7,7,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.272683,0.311176,0.304703,0.889977,0.857375,0.8321270000000001,0.944235,0.926581,0.915993,47.780136,0.355489590338,-0.000334349321,0.001107141455,0.323671928474,1.058511095388,0.077069839197,0.000122150602,0.002261035172,0.041185254062,0.457562088966,0.000968306266,0.000206411895,-0.000332835704,6.3950042e-05,0.00012829653999999998,0.00010214101,0.000291591807,-0.002636390882,7.5150554e-05,0.004616685575,0.001029674016,-0.000253860993,0.020506649675,0.002696598127,0.627853240286,-3.6771137e-05,1.6080731e-05,-0.000187938796,2.602219e-06,-0.000124604113,-3.1901809999999994e-05,-0.000102256746,5.284586e-06,0.002430689719,0.161532190761,0.000687477154,-6.7232185e-05,0.002513623393,0.056604133586,0.8062113949230001,0.026142332065,0.121477374341,-0.000124420502,0.080679723195,0.488642913955,0.029713013989,0.000181178932,2.36187e-05,0.179851397739,0.650231301785,0.001870614656,0.000325772774,0.022924826368,0.019701107438,0.628662603242,0.079456330743,0.000112337491,0.085667712493,0.066857537255,0.397680079298,0.033874838357,0.013011465317,0.015754171726,0.0044921794660000005,0.405053958297,-3.178504e-06,0.0072054570030000015,-0.000251241047,0.014849234068,0.340581061585,-0.001000637101,0.000117041004,0.002902936294,0.003543868471,0.225953784904,0.012148589721,0.043953175532,-0.000144637202,0.005263176274,0.327497986811,0.017560619293,0.00012983959300000002,0.03109904594,0.360379529851,0.93365916184
8,8,1600,300,0.012,0.001,0.001,85,25,25,1,selu,sigmoid,0.272624,0.30980100000000005,0.305656,0.890071,0.8587040000000001,0.8309270000000001,0.9443,0.92729,0.9152040000000001,48.003584000000004,0.361529665334,-0.000215115078,-7.711924e-05,0.31362229159899996,1.014096941267,0.075610771775,-0.00021966680799999998,0.002587142608,0.056975161369,0.466238085713,0.001063234441,-8.622864e-06,0.000401744432,0.000142687636,0.00741973533,0.000122548758,-0.00011568780699999999,-0.000528988545,-0.00025404503100000004,0.048917137622,0.0018277042480000002,0.00023689595600000002,0.038024447305,0.001851997151,0.591761818954,-9.0452701e-05,0.00011660911200000001,0.000919151388,0.000423684712,0.000265156303,-0.00018609026000000002,-0.000181450035,-0.000484056737,0.004081155467,0.150957088385,0.000838105951,-3.4264953e-05,0.006278811115999999,0.051746118215,0.794290414878,0.027060440747,0.130779105047,-0.000274921576,0.076462867005,0.46462971397799996,0.025059590894,-0.000195123434,-0.000292857117,0.203012247929,0.630034046514,-0.000523752186,0.000332226126,0.023198406098000002,0.012640242432,0.624124258757,0.08481625908299999,-4.111626100000001e-05,0.092295292499,0.073765329264,0.3877873016260001,0.026725967184000003,0.011078703071999998,0.017726369435,0.008928415959,0.3981033733910001,-0.0014076405669999998,0.007748482302,-0.001244995148,0.040141126826999995,0.347411307905,-0.000474175686,3.6558305e-05,-0.0023247262909999998,-3.8249953999999995e-05,0.233808508941,0.011834263634,0.031252060834,-9.375833500000001e-05,-0.000181694819,0.354389575975,0.020201018088,0.014947769703,0.016000772038,0.367167179074,0.8868600300380001
11,2,1600,300,0.013,0.001,0.001,85,25,25,1,selu,sigmoid,0.275871,0.311266,0.306229,0.887391,0.8573290000000001,0.830349,0.942909,0.926615,0.915446,48.098539,0.356907218695,5.0199653e-05,-0.000247043034,0.335234226925,1.084832957813,0.049769989922000005,-4.0778055e-05,0.000219281258,0.017031080767000002,0.285201441231,0.002097286996,0.000141796592,-0.002490268656,-0.001204735024,0.00014013764999999998,0.000220744506,-0.000197936765,-0.000211817901,-0.00020762899,0.040787559162,0.000323457709,-6.0768893e-05,0.016064629915,-0.000110814061,0.6371948208129999,1.4722009e-05,-1.8616113e-05,-0.0005440986400000001,-0.000125237676,-0.000100985502,-0.000107918644,0.000105393049,0.000232279937,-0.000208511702,0.147928728855,0.000135765667,-0.00025949009300000003,0.000151249381,0.046859928008000006,0.866961291858,0.034589322276,0.12778957294600002,0.00017084487600000002,0.118723411379,0.522444940039,0.022512146237,-6.2402864e-05,-9.6934626e-05,0.130837248489,0.7437552554269999,0.003799170326,0.000575716459,-0.000156442604,-0.000116631834,0.685582671847,0.075424826549,-0.003190399914,0.065708517097,0.047457955528,0.377157473138,0.029222928976,0.002090736285,0.00984523161,0.009668751102,0.42297510377,-0.000192154544,-0.013754393008,8.8380309e-05,-0.000198606172,0.246914098438,4.7566964e-05,0.001392766609,0.002263150716,0.01562834391,0.284353555496,0.0044948053460000005,0.002943020246,0.001834026482,2.539083e-06,0.297638565302,0.008031988155000001,0.00536496924,0.040498045269,0.334331646562,1.051353275776
12,3,1600,300,0.013000000000000001,0.001,0.001,85,25,25,1,selu,sigmoid,0.274975,0.310979,0.306643,0.8880950000000001,0.85755,0.8299040000000001,0.943154,0.9266840000000001,0.9150809999999999,48.0658,0.361285592828,-1.5654615e-05,0.0032895057919999997,0.35282162044699994,1.109627110618,0.057189196487,-7.5472579e-05,0.0021579250199999997,0.004855361913,0.290405939732,0.0024340980470000002,-0.00021338882099999998,-0.00023545254199999998,-0.000195384906,0.00023371109,-0.001692677897,-0.00025906281,0.005689482431,-7.7626194e-05,0.034034884301999996,7.244604099999999e-05,4.1855661e-05,0.019616341516,0.000284666476,0.63306007215,-0.000168474516,0.000252879733,0.000286880266,-1.7790420000000001e-06,-0.000270048668,0.00022886578399999998,0.000163796042,-9.9692818e-05,0.000111854089,0.08782947099199999,0.000132191955,0.000101393457,0.000172096771,0.04572626017,0.79977537053,0.027888364391000002,0.11584961961100004,0.002580737684,0.10693495215,0.47932319556,0.031174342203000006,7.284610399999999e-05,0.00011196354600000001,0.161334444677,0.679312646389,0.001349426226,0.000256197756,0.007837473362,8.831654e-06,0.653798605715,0.078107907171,-4.8934404e-05,0.06293910968,0.05577952347,0.392352040325,0.030362165998,0.001614069803,0.015051783359,0.007921595222999999,0.3710893860890001,-0.005705364884,0.0037796711330000004,8.1576771e-05,0.016676249299000002,0.28983863762400003,-0.00017315572499999998,-0.003662614135,3.6707187e-05,0.008138367251,0.29521821386,0.009163249215,0.024077476534,0.000235800232,0.002065079851,0.334599216069,-0.0045879613730000005,0.000893509997,0.048478968275,0.347323988165,0.9786256126
13,4,1600,300,0.013,0.001,0.001,85,25,25,1,selu,sigmoid,0.27526,0.310652,0.304417,0.8879,0.8579319999999999,0.8324590000000001,0.943213,0.926971,0.915945,48.26605,0.349638006517,7.578080700000001e-05,0.000947363413,0.353046204363,1.083247465747,0.0578395089,-0.000328803572,6.6331297e-05,0.009689403113,0.318824241204,0.002355080393,-0.000260327102,-0.001851778989,6.2779518e-05,0.000103953161,4.9683051e-05,0.000178430317,-2.4310767e-05,-0.0014335103289999998,0.036304649658,8.6570728e-05,4.4153535e-05,0.019622835179,-0.000490909025,0.6316708070889999,-0.0005142179000000001,0.000273816939,0.000541998495,-0.00015873215,0.000195165865,-0.000336400776,-3.6785454e-05,-0.000310754512,9.52983e-07,0.134632854548,6.4350660000000025e-06,9.7936493e-05,8.961649e-05,0.040674448679,0.8153157745090001,0.029867187275,0.09837688282,-0.0001670894,0.095288255651,0.516789380993,0.006225011976,8.518629e-06,-0.000138682317,0.175052119419,0.671129439558,0.001182810798,0.0006249860130000001,0.005617223167,0.000509593438,0.656170321362,0.062421229801,0.000129938209,0.06843155862000001,0.055376928416,0.385046292629,0.022774745629,0.009252119462,0.009891567502,0.002304948374,0.369870279516,0.00152735915,0.009866961702,0.000343649185,0.017586916535,0.306939552937,-0.002828258433,-0.00034891125099999995,0.006736700821999999,0.013063365095,0.253551701296,0.008594696472,0.03681676654,0.002395965717,-0.000272216525,0.351387281503,0.007304447867000002,0.005639990359,0.039894951458,0.3319819378,1.009740556989
14,5,1600,300,0.013000000000000001,0.001,0.001,85,25,25,1,selu,sigmoid,0.274119,0.31132,0.30527600000000005,0.8888299999999999,0.8573059999999999,0.8315440000000001,0.9436450000000001,0.9265399999999999,0.9155530000000001,47.883121,0.351659434182,5.2741502e-05,0.000824234573,0.338330441288,1.1249786615369999,0.07116283157,7.350386499999999e-05,0.000514970447,0.020928896880999998,0.33355652328,0.001241550232,7.0477931e-05,0.005171212348,0.00022373415,0.000270811813,0.00015961451499999998,-0.000179518657,-0.000286620898,-5.9922142e-05,0.040327732952999996,4.0966983e-05,-0.000167164735,0.026123004924,-9.9486235e-05,0.635784600462,0.000332964267,-0.002920070281,-0.000167347765,9.5686225e-05,-3.323501e-06,-0.000416436883,-1.1651139000000001e-05,0.000117812321,0.00037459644399999995,0.087273465977,0.0018942069169999999,0.00017344202700000002,0.000159738496,0.050978862547,0.828736679895,0.031817928887999995,0.132477810852,-0.000132474666,0.116268550179,0.506926757949,0.036263745558,0.00032474403999999997,-0.000126886696,0.169997508238,0.673633950097,6.7133297e-05,5.1037248e-05,0.013070105305000001,0.009323349946,0.6715629867139999,0.089301228989,-0.00041345162900000004,0.06927971808,0.055904497451,0.43410150068099995,0.027458807909,-0.0022393362349999997,0.010694904428000002,0.0016844762789999998,0.41476198818000004,-0.000151590478,-0.002374931413,-0.000270864662,0.014037200512000001,0.286250234715,-0.000612333928,-0.00183348387,0.002877824705,0.013480977017,0.241880731923,0.00325379968,0.036685579930000004,-0.001834235698,-8.469812e-05,0.30662366641399996,0.010832885054,-0.00035936022000000007,0.035168774656000004,0.36279483990999994,0.958771611963
15,6,1600,300,0.013,0.001,0.001,85,25,25,1,selu,sigmoid,0.274959,0.310785,0.305019,0.8881459999999999,0.8578049999999999,0.831842,0.943292,0.926816,0.915847,48.408625,0.35856956243500004,-0.000158337624,0.00058313143,0.330290253673,1.101998252528,0.051139626652,0.000248706226,0.002470061647,0.021991485073,0.302787718496,0.001276704128,0.00013233757,0.000141995802,0.000195380074,1.9562147e-05,-0.000125273115,0.000436843823,0.001951414427,0.000574990055,0.029615050652,-0.000204719437,7.415322e-06,0.021477591136,8.240156199999999e-05,0.623965740204,9.535715e-05,1.2915902000000005e-05,-0.000224081557,0.000405126529,0.000246211559,5.4598451e-05,-0.000501351059,-0.000311547162,0.002598242274,0.108638237974,0.002954208068,-8.961616400000001e-05,7.523548e-06,0.05492345084,0.824149438313,0.038190015856,0.140354893994,0.001883980607,0.119669030021,0.468003430537,0.036433134253,1.32526e-05,-0.00028026073,0.146568468107,0.6883206026890001,0.000373736964,0.00027342429,0.008380248213,0.0034385500899999995,0.662890119212,0.078082835435,-0.002796079726,0.064156633611,0.051829993388,0.393482031567,0.023473513408,0.003424550368,0.014298867478,0.006490802746,0.429997520787,7.7030429e-05,-0.004306165537,-0.000363502215,0.015931654515,0.296549227621,-0.003030807905,-0.001621791838,0.001948442114,0.007240524662,0.291086437979,0.008866567608,0.010374044185,0.002832248707,-0.000206565867,0.328155432429,0.00523682798,-0.000837228507,0.030636145949,0.345545870917,0.969981389386
21,2,1600,300,0.011000000000000001,0.001,0.001,85,25,25,1,selu,sigmoid,0.274099,0.311296,0.305239,0.888813,0.857301,0.831477,0.943591,0.9265450000000001,0.915897,48.44285900000001,0.35499115501100004,-0.00013025236800000002,6.7269775e-05,0.327711088317,1.074625219618,0.072979612276,0.000176051185,0.002319957428,0.033981774456,0.364862916725,0.0007595040579999999,8.470937200000001e-05,-0.002509395993,-0.000136876646,-0.000262499931,8.0808432e-05,8.2754784e-05,0.00043762583400000016,0.000165888269,0.036417452881,-0.000120193801,2.3469601e-05,0.024876224613,0.002078477765,0.621706851891,2.5829202e-05,-6.3033466e-05,-4.5185664e-05,-0.000167219758,9.5458359e-05,0.000137417604,-4.6855114e-05,-0.0010865014419999999,0.002339716146,0.19950107378600002,0.000581690946,0.00016973573100000002,-5.276207e-06,0.042621133849,0.833080564226,0.032431071304000005,0.128522524776,0.00010312403899999999,0.086864950934,0.5261986042769999,0.019920575779,-0.00018052301899999998,-0.000319193776,0.165717631312,0.7189644234520001,-8.89044e-06,-0.000293270494,0.010868020342999999,0.000843535901,0.6684713874539999,0.067655318699,0.000146022966,0.076187098617,0.060629266391000004,0.369898019092,0.037861588353,0.00041949649599999997,0.010833129333,0.006589566973999999,0.40561082107699997,-0.001393894347,-0.001217048836,2.653368e-05,0.010990519757999999,0.332972555288,0.0014816844400000002,0.000886960061,2.9802421e-05,0.01035030963,0.284916646779,0.015694729424999998,0.020995274097000003,-1.4844829999999999e-06,0.00030372588,0.328995189496,0.022603343544999998,0.016361617454999998,0.045865299180000006,0.322855989848,1.031086972782
22,3,1600,300,0.011,0.001,0.001,85,25,25,1,selu,sigmoid,0.274012,0.310539,0.304784,0.888858,0.8580059999999999,0.8319479999999999,0.943495,0.926846,0.916157,48.092017,0.34623933689900005,-0.000171530121,0.0027944983240000003,0.361009450895,1.100656296526,0.067029550672,0.00027321515200000004,0.003946833304,0.019033180616,0.428294899208,0.001220907577,-3.6609733e-05,5.6947694e-05,1.321057e-05,0.001958532388,1.0738037e-05,0.000163907316,0.001991277681,0.0011006475,0.008583970848,0.001379465273,-0.000187850593,0.014645279339,3.491345e-05,0.616974668843,-2.0189274e-05,-6.077897200000001e-05,0.001718753847,-0.000289910166,0.000196197541,-9.7743256e-05,5.333263200000001e-05,-4.931936e-05,0.00261503656,0.120953162567,-3.870494700000001e-05,6.055609e-05,0.000130856984,0.046253720698,0.781573593616,0.027325208565,0.128553826595,0.000316168266,0.082166451695,0.475424655846,0.037226552263,0.000110403387,2.8543661000000013e-05,0.182814850339,0.66653991597,0.005244074358,-0.000208190314,0.012536089835000002,0.004045674021,0.649270117283,0.082562640839,-0.001001396132,0.066083251898,0.064956482854,0.403585465891,0.043556472203000005,0.0007495495239999999,0.015817873188,0.0007163816629999999,0.362331160477,-2.7897811000000013e-05,-0.002403042042,-0.000156340663,0.031729687696,0.348717700158,-0.00158604131,-0.003013667746,3.021472e-06,0.008868153661,0.293515688457,0.013771282271,0.025404955115,0.0015702563519999998,0.003760526825,0.346919796297,0.000103096939,0.010203326038,0.047513843897,0.329042828509,0.957951358386
23,4,1600,300,0.011000000000000001,0.001,0.001,85,25,25,1,selu,sigmoid,0.273483,0.30972,0.304143,0.889333,0.8587610000000001,0.8327959999999999,0.9438120000000001,0.9273620000000001,0.916366,48.312022999999996,0.35197270768,-0.0002230143,0.001415445571,0.35103792377899995,1.098944016865,0.076532684533,-1.8896305e-05,0.001902680522,0.020530592305,0.42127001924199997,0.002962285305,0.00011984380499999999,5.8159492e-05,-5.323928e-06,-3.8014076e-05,-8.407099399999999e-05,-7.324353e-05,0.0053640493420000004,-9.3772719e-05,0.011771261591,0.0012307843360000001,1.8975302e-05,0.023990530559000002,0.002248340347,0.620530205114,-0.00016899213899999998,-8.1262864e-05,0.0018234603779999998,-0.000207531528,-0.00022834122200000002,6.2322845e-05,-9.4964204e-05,-0.000119344808,0.002825826986,0.168392523059,-0.003324260187,-0.000496140696,0.003714415425,0.042152998304,0.803539190974,0.030509919194,0.11691895988800001,-1.2625533e-05,0.07541223336,0.515695018428,0.012586607864000001,-2.9658437e-05,-0.00035837825100000004,0.197305498778,0.6791558095389999,0.001249749858,-4.4673431e-05,0.018447571144999998,0.003798095904,0.666478438037,0.066992179225,-8.0392095e-05,0.067243436884,0.05948401599600001,0.39515321488899996,0.042284056923,0.00519363441,0.013809154857000001,0.00018458838500000002,0.362976836307,-0.001037647314,0.0069493102590000005,-0.000232824735,0.013683043156999999,0.35813667518799996,0.002685498046,-0.002596858753,-0.001797428266,0.0071498019480000004,0.259941020182,0.018458531268,0.036146899882999996,0.005318967679999999,0.004856347169,0.3555763959880001,0.019898222923,0.003113206629,0.036535910139000004,0.33585665694300004,1.004095937525
